,reward,actor loss,mean qsa,mean action,episodes,critic loss,max qsa,mean frequency,duration
104,-11.796308379646543,861.8540649414062,-0.7759026885032654,-0.11437354064987268,104,0.029304727911949158,-0.13587377965450287,38.449109437120136,199
105,-0.11485708316132953,857.136474609375,-0.2715664207935333,-0.08224266022443771,105,0.024209005758166313,-0.19101610779762268,38.242639598385956,199
106,-11.36928045968118,860.3380737304688,-0.7168969511985779,0.277714279012037,106,0.03320792317390442,-0.09477967023849487,38.82619954270855,199
107,-37.7492094876385,854.677734375,-3.137657880783081,-0.16896580201178296,107,0.02531280182301998,-0.09545861929655075,39.87521778399655,199
108,-24.788547733947535,851.9340209960938,-1.9789143800735474,0.24690272685241715,108,0.03537391871213913,-0.11590427905321121,40.209444851262816,199
109,-24.65896133246759,845.056396484375,-1.9319779872894287,-0.20712084927294072,109,0.030884459614753723,-0.09591586887836456,38.86358910326881,199
110,-11.54877535529712,845.1831665039062,-0.6830893158912659,0.08066672831773758,110,0.03007178008556366,-0.08072922378778458,39.062950360396734,199
111,-10.994983315699438,847.1192016601562,-0.6319106221199036,0.29352222444605003,111,0.03303464502096176,-0.08569765090942383,40.553726470527614,199
112,-12.010052943915518,834.5314331054688,-0.7839961051940918,-0.06822852455941329,112,0.0380997471511364,-0.11599324643611908,38.34825972315274,199
113,-12.422280605375734,834.5394897460938,-0.8895767331123352,0.0022000545649257957,113,0.027202336117625237,-0.04562600329518318,39.2975674590688,199
114,-32.13163638602906,830.6241455078125,-2.329437017440796,0.01803562951764794,114,0.029326507821679115,-0.06863441318273544,39.40328990066757,199
115,-24.030640482825888,824.9918212890625,-1.7937002182006836,-0.12870816886425018,115,0.024733591824769974,-0.06274032592773438,41.278908656240645,199
116,-45.66693721673864,822.3961791992188,-3.7041540145874023,0.11479119481284895,116,0.03397894650697708,-0.07610443979501724,40.54706869953336,199
117,-24.33409007426627,827.083984375,-1.798181414604187,0.12219311181802352,117,0.03362887725234032,-0.06467008590698242,36.916203624066654,199
118,-12.84000535530149,826.7313842773438,-1.2764350175857544,0.03752753822902608,118,0.03032606653869152,0.0858292281627655,41.14730957763092,199
119,-12.380814072843242,819.7338256835938,-0.8383523225784302,0.03810173669564615,119,0.028985852375626564,-0.04745406284928322,40.19797015029124,199
120,-12.008136896314001,822.7686767578125,-0.7397767901420593,0.0917988196015358,120,0.03234262764453888,-0.06117367744445801,39.98184502695764,199
121,-12.85884781300377,812.34375,-1.3138139247894287,0.09672809203293686,121,0.02463354729115963,-0.016173528507351875,39.82807508243801,199
122,-12.191644260228994,809.0274658203125,-0.731633186340332,0.06061213702441489,122,0.03533666953444481,-0.06911909580230713,39.389386585224074,199
123,-24.336660195304002,811.0235595703125,-1.9484984874725342,0.2297689468575246,123,0.0313614159822464,-0.05345407500863075,40.86081043723101,199
124,-12.516693473943246,809.6505737304688,-1.116965889930725,-0.0361607876743722,124,0.03723477944731712,-0.04097361862659454,38.36931389894712,199
125,-12.416942299364909,808.6297607421875,-0.8883326649665833,-0.011535493656992912,125,0.03627738356590271,-0.03886132314801216,39.95931551827,199
126,-23.680414713435695,805.7301635742188,-1.6545051336288452,0.030724076097763033,126,0.028116116300225258,0.00037723692366853356,41.444894096949746,199
127,-12.599658640519245,807.5222778320312,-0.9607265591621399,-0.013609254938458073,127,0.03321314603090286,-0.033810265362262726,40.73320543752921,199
128,-24.68982858163476,801.3297729492188,-1.7809969186782837,-0.01273953615878396,128,0.033251699060201645,0.007841354236006737,36.98703865208439,199
129,-25.090797642815545,801.154052734375,-1.9066853523254395,0.01865480178273429,129,0.03339511901140213,0.07203663140535355,41.77107242040201,199
